0,0
99999,-0.3638718154309981
33430,0.16118099410475545
72863,-0.5005766280771087
59153,-0.10319191676609415
23943,-0.044052594785838464
14288,0.1462368975892517
52637,-0.144641182052195
47749,0.07212198153803126
41497,-0.008842389728647738
5675,-0.04891148863232162
84073,-0.5439289828022678
79483,-0.38232438535186436
90845,-0.3368222174363039
92211,-0.43995953878827027
44412,0.11272589154996109
39493,0.11206490986243905
17974,-0.004887878937957643
66738,-0.40014112138686786
65044,-0.23272868638315647
